"","EmployeeID","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager"
"2859",2859,3,4,4,3,3,33,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Sales Executive","Single",24400,0,"Y",18,8,3,4,4,3,0,2
"2860",2860,2,4,2,3,4,19,"Yes","Travel_Rarely","Research & Development",8,2,"Life Sciences",1,"Male",2,"Sales Executive","Single",159720,1,"Y",21,8,0,1,2,1,1,0
"2861",2861,2,1,3,1,3,46,"No","Travel_Rarely","Research & Development",10,3,"Technical Degree",1,"Female",2,"Laboratory Technician","Divorced",153790,1,"Y",12,8,0,24,1,24,15,7
"2862",2862,3,4,3,4,3,38,"No","Travel_Rarely","Sales",4,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Single",70820,1,"Y",14,8,0,2,3,2,2,1
"2863",2863,3,4,3,4,3,31,"No","Travel_Rarely","Sales",2,5,"Life Sciences",1,"Male",2,"Sales Representative","Married",27280,8,"Y",11,8,0,7,3,4,0,2
"2864",2864,4,2,3,3,3,34,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Female",2,"Manager","Single",53680,2,"Y",14,8,1,9,2,3,1,2
"2865",2865,2,2,2,3,4,41,"Yes","Travel_Rarely","Research & Development",18,4,"Life Sciences",1,"Male",5,"Laboratory Technician","Single",53470,1,"Y",24,8,1,4,1,4,0,2
"2866",2866,3,3,2,2,3,50,"No","Travel_Rarely","Sales",19,4,"Marketing",1,"Male",3,"Sales Executive","Married",31950,2,"Y",11,8,0,5,4,3,0,2
"2867",2867,4,1,3,3,3,53,"No","Travel_Rarely","Sales",1,2,"Life Sciences",1,"Male",1,"Manager","Divorced",39890,1,"Y",13,8,0,5,2,4,1,3
"2868",2868,4,2,3,1,3,33,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Male",1,"Human Resources","Married",33060,1,"Y",11,8,3,8,6,8,1,6
"2869",2869,4,3,3,3,4,40,"No","Travel_Rarely","Research & Development",11,3,"Life Sciences",1,"Female",2,"Sales Executive","Married",70050,1,"Y",20,8,2,21,2,20,9,9
"2870",2870,3,2,3,2,3,55,"No","Travel_Rarely","Research & Development",6,1,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",26550,8,"Y",17,8,0,36,0,24,2,15
"2871",2871,4,3,2,4,3,34,"No","Travel_Frequently","Human Resources",7,4,"Other",1,"Female",1,"Research Scientist","Married",13930,1,"Y",11,8,2,10,4,10,1,9
"2872",2872,4,2,3,3,3,51,"No","Travel_Rarely","Human Resources",4,2,"Human Resources",1,"Male",2,"Sales Representative","Single",25700,3,"Y",18,8,0,21,2,7,1,0
"2873",2873,3,3,3,3,3,52,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Female",2,"Sales Representative","Married",35370,0,"Y",11,8,1,34,3,33,11,9
"2874",2874,4,2,2,3,3,27,"No","Travel_Rarely","Sales",15,3,"Marketing",1,"Male",1,"Research Scientist","Single",39860,1,"Y",12,8,2,7,3,7,0,3
"2875",2875,2,3,3,4,3,35,"Yes","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",2,"Research Director","Married",108830,3,"Y",12,8,0,8,3,1,0,1
"2876",2876,4,NA,4,2,4,43,"No","Non-Travel","Research & Development",6,2,"Medical",1,"Male",1,"Healthcare Representative","Divorced",20280,4,"Y",20,8,1,7,2,5,2,2
"2877",2877,1,4,3,3,3,45,"No","Non-Travel","Research & Development",9,2,"Medical",1,"Female",1,"Sales Executive","Married",95250,9,"Y",19,8,0,22,3,20,11,8
"2878",2878,2,1,2,1,3,37,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",1,"Research Scientist","Married",29290,1,"Y",12,8,0,8,2,8,1,7
"2879",2879,2,2,3,4,3,35,"No","Travel_Frequently","Research & Development",1,3,"Other",1,"Male",2,"Research Director","Single",22750,5,"Y",13,8,0,10,2,6,1,2
"2880",2880,3,3,3,3,3,42,"No","Non-Travel","Research & Development",1,1,"Technical Degree",1,"Male",2,"Sales Executive","Divorced",78790,2,"Y",11,8,1,11,2,5,0,2
"2881",2881,4,3,3,3,3,38,"No","Travel_Rarely","Sales",8,2,"Marketing",1,"Male",5,"Research Scientist","Married",49300,9,"Y",14,8,0,14,0,1,0,0
"2882",2882,4,4,1,4,3,38,"No","Travel_Rarely","Human Resources",25,1,"Human Resources",1,"Female",1,"Manufacturing Director","Married",78470,3,"Y",14,8,1,9,3,7,1,7
"2883",2883,3,1,3,2,3,27,"No","Travel_Frequently","Research & Development",13,4,"Medical",1,"Male",1,"Manager","Married",44010,5,"Y",13,8,0,6,4,2,2,0
"2884",2884,4,4,3,3,3,49,"No","Non-Travel","Research & Development",23,1,"Other",1,"Female",2,"Sales Executive","Divorced",92410,1,"Y",19,8,1,7,5,7,1,7
"2885",2885,4,3,4,3,4,34,"No","Travel_Frequently","Research & Development",7,2,"Medical",1,"Male",4,"Sales Representative","Divorced",29740,1,"Y",23,8,0,5,2,5,2,0
"2886",2886,3,4,4,2,3,40,"No","Travel_Rarely","Research & Development",23,3,"Medical",1,"Female",1,"Laboratory Technician","Married",45020,8,"Y",12,8,2,15,0,7,3,7
"2887",2887,2,1,3,3,3,38,"Yes","Travel_Rarely","Sales",6,4,"Life Sciences",1,"Female",3,"Research Scientist","Married",107480,7,"Y",15,8,0,17,3,1,0,0
"2888",2888,2,4,2,3,3,29,"Yes","Travel_Rarely","Sales",10,2,"Life Sciences",1,"Female",2,"Research Scientist","Married",15550,1,"Y",19,8,2,10,2,10,1,9
"2889",2889,4,2,2,3,3,22,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",4,"Healthcare Representative","Divorced",129360,1,"Y",11,8,2,4,3,4,2,2
"2890",2890,2,4,3,3,3,36,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",23050,1,"Y",17,8,0,8,3,8,1,7
"2891",2891,4,4,1,4,4,40,"No","Non-Travel","Research & Development",28,2,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",167040,9,"Y",22,8,0,5,2,3,0,2
"2892",2892,4,1,3,3,3,46,"No","Travel_Rarely","Research & Development",25,1,"Medical",1,"Male",5,"Research Scientist","Divorced",34330,7,"Y",18,8,0,17,3,4,0,3
"2893",2893,4,4,2,4,3,32,"Yes","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",1,"Healthcare Representative","Married",34770,1,"Y",11,8,0,14,2,14,9,8
"2894",2894,3,3,3,2,3,30,"No","Non-Travel","Research & Development",17,4,"Life Sciences",1,"Male",2,"Healthcare Representative","Single",64300,1,"Y",12,8,1,12,2,11,5,8
"2895",2895,4,3,3,3,3,27,"No","Travel_Frequently","Research & Development",18,2,"Medical",1,"Female",1,"Laboratory Technician","Single",65160,1,"Y",19,8,1,7,4,7,0,7
"2896",2896,2,2,1,3,3,51,"No","Travel_Rarely","Research & Development",2,1,"Medical",1,"Female",1,"Manufacturing Director","Married",39070,5,"Y",13,8,0,16,2,10,4,7
"2897",2897,4,1,3,2,3,30,"Yes","Travel_Rarely","Research & Development",10,4,"Life Sciences",1,"Female",2,"Research Scientist","Single",55620,5,"Y",13,8,0,8,3,5,0,4
"2898",2898,4,4,3,2,3,41,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",2,"Human Resources","Single",68830,3,"Y",19,8,2,16,3,1,0,0
"2899",2899,3,1,NA,2,3,30,"Yes","Travel_Frequently","Sales",3,2,"Medical",1,"Male",2,"Healthcare Representative","Single",28620,5,"Y",14,8,0,9,2,6,0,1
"2900",2900,3,3,2,2,3,29,"Yes","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Sales Executive","Single",49780,0,"Y",13,8,0,7,3,6,1,5
"2901",2901,4,4,3,3,3,45,"No","Non-Travel","Research & Development",2,3,"Medical",1,"Female",2,"Research Scientist","Single",103680,6,"Y",12,8,2,23,2,19,12,8
"2902",2902,4,1,3,2,3,54,"No","Travel_Rarely","Sales",8,2,"Marketing",1,"Female",2,"Laboratory Technician","Married",61340,2,"Y",19,8,0,16,2,6,0,5
"2903",2903,4,2,4,2,4,36,"No","Travel_Rarely","Research & Development",16,4,"Life Sciences",1,"Male",1,"Healthcare Representative","Single",67350,8,"Y",25,8,2,16,3,13,3,7
"2904",2904,3,2,3,3,4,33,"No","Travel_Rarely","Sales",9,1,"Other",1,"Female",3,"Sales Executive","Married",32950,6,"Y",22,8,2,7,2,3,1,1
"2905",2905,2,4,3,3,3,37,"No","Travel_Frequently","Sales",2,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Divorced",52380,1,"Y",15,8,1,10,5,10,0,7
"2906",2906,1,3,2,3,3,38,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Male",4,"Laboratory Technician","Divorced",64720,0,"Y",12,8,0,17,4,16,5,13
"2907",2907,3,3,3,2,3,31,"No","Non-Travel","Sales",4,1,"Medical",1,"Female",3,"Research Scientist","Married",96100,0,"Y",11,8,1,6,2,5,1,4
"2908",2908,3,4,3,3,3,59,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Female",3,"Manager","Married",198330,3,"Y",13,8,0,7,2,1,0,0
"2909",2909,1,4,3,3,3,37,"No","Travel_Frequently","Sales",2,3,"Marketing",1,"Female",2,"Laboratory Technician","Divorced",97560,4,"Y",19,8,0,13,2,9,5,8
"2910",2910,2,4,3,3,3,29,"No","Travel_Frequently","Sales",15,4,"Medical",1,"Female",1,"Sales Executive","Married",49680,1,"Y",19,8,3,11,4,11,4,1
"2911",2911,3,3,4,2,3,35,"No","Travel_Frequently","Research & Development",19,3,"Life Sciences",1,"Female",1,"Sales Executive","Single",21450,1,"Y",13,8,0,10,6,10,0,8
"2912",2912,3,4,2,3,4,29,"Yes","Travel_Rarely","Research & Development",7,1,"Life Sciences",1,"Female",1,"Research Scientist","Single",21800,1,"Y",21,8,0,4,2,4,0,1
"2913",2913,3,4,2,3,3,52,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Female",4,"Manager","Single",83460,7,"Y",14,8,0,6,5,2,2,2
"2914",2914,3,4,3,3,3,42,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences",1,"Female",2,"Sales Executive","Married",34450,1,"Y",11,8,2,22,2,22,11,15
"2915",2915,2,3,2,4,3,59,"No","Travel_Rarely","Research & Development",4,4,"Technical Degree",1,"Male",1,"Healthcare Representative","Married",27600,8,"Y",11,8,0,7,3,2,2,2
"2916",2916,4,4,2,4,4,50,"No","Travel_Rarely","Research & Development",11,2,"Life Sciences",1,"Male",2,"Sales Executive","Divorced",62940,3,"Y",23,8,1,32,2,7,0,6
"2917",2917,3,4,1,2,4,33,"Yes","Travel_Rarely","Sales",11,4,"Marketing",1,"Male",1,"Research Scientist","Married",71400,5,"Y",21,8,0,8,2,5,0,4
"2918",2918,4,4,3,3,4,43,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Manufacturing Director","Married",29320,5,"Y",24,8,0,22,3,17,1,9
"2919",2919,1,1,4,3,3,33,"Yes","Travel_Rarely","Sales",1,3,"Life Sciences",1,"Male",2,"Manager","Married",51470,7,"Y",11,8,0,13,2,9,1,7
"2920",2920,1,3,4,2,3,52,"No","Non-Travel","Research & Development",2,3,"Technical Degree",1,"Male",1,"Sales Executive","Single",45070,1,"Y",14,8,0,33,3,33,15,12
"2921",2921,3,2,3,2,3,32,"No","Travel_Rarely","Human Resources",13,4,"Life Sciences",1,"Female",3,"Manufacturing Director","Married",85640,2,"Y",16,8,1,6,2,4,1,2
"2922",2922,4,3,1,3,3,32,"Yes","Travel_Rarely","Sales",23,1,"Life Sciences",1,"Male",3,"Healthcare Representative","Single",24680,0,"Y",11,8,0,4,2,3,1,2
"2923",2923,3,3,3,4,3,39,"No","Travel_Rarely","Sales",26,4,"Life Sciences",1,"Male",2,"Research Director","Divorced",81610,7,"Y",12,8,1,7,2,3,1,2
"2924",2924,3,4,3,2,3,32,"No","Non-Travel","Sales",2,4,"Marketing",1,"Male",4,"Research Scientist","Married",21090,0,"Y",13,8,1,4,3,3,2,2
"2925",2925,3,1,2,2,3,41,"No","Travel_Rarely","Sales",29,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Divorced",52940,2,"Y",15,8,0,17,3,1,0,0
"2926",2926,NA,4,3,2,3,40,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",27180,1,"Y",14,8,1,9,4,9,4,7
"2927",2927,3,4,3,2,3,45,"No","Travel_Rarely","Research & Development",18,1,"Life Sciences",1,"Female",2,"Sales Representative","Married",58110,0,"Y",14,8,0,25,4,24,1,7
"2928",2928,2,3,3,4,3,31,"No","Travel_Frequently","Research & Development",7,4,"Medical",1,"Male",1,"Research Scientist","Divorced",24370,9,"Y",14,8,1,9,3,2,2,2
"2929",2929,3,4,2,3,3,33,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",1,"Sales Executive","Married",27660,1,"Y",12,8,1,2,2,2,0,2
"2930",2930,4,1,3,2,3,34,"No","Travel_Rarely","Research & Development",26,3,"Other",1,"Female",1,"Sales Executive","Married",190380,6,"Y",13,8,0,13,3,11,5,9
"2931",2931,3,1,2,3,3,37,"No","Travel_Rarely","Research & Development",22,5,"Medical",1,"Female",2,"Manufacturing Director","Married",30550,2,"Y",14,8,3,17,3,3,0,2
"2932",2932,1,3,3,2,3,45,"No","Travel_Frequently","Sales",21,1,"Marketing",1,"Male",3,"Research Scientist","Married",22890,4,"Y",13,8,0,9,3,3,0,2
"2933",2933,1,3,3,3,3,37,"Yes","Travel_Frequently","Sales",2,3,"Marketing",1,"Male",1,"Laboratory Technician","Divorced",40010,6,"Y",11,8,1,17,2,1,0,0
"2934",2934,3,3,3,3,3,39,"No","Travel_Frequently","Research & Development",22,3,"Medical",1,"Female",1,"Manufacturing Director","Single",129650,0,"Y",19,8,1,20,2,19,11,8
"2935",2935,3,4,3,2,3,29,"No","Travel_Rarely","Sales",4,3,"Other",1,"Female",2,"Human Resources","Single",35390,1,"Y",18,8,0,6,2,6,1,5
"2936",2936,4,1,3,3,3,42,"No","Travel_Rarely","Research & Development",5,4,"Medical",1,"Female",1,"Research Scientist","Single",60290,3,"Y",17,8,1,10,5,3,0,2
"2937",2937,4,4,3,2,3,29,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",1,"Laboratory Technician","Divorced",26790,2,"Y",15,8,0,10,2,3,0,2
"2938",2938,1,3,3,3,4,25,"No","Travel_Rarely","Research & Development",25,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",37020,0,"Y",20,8,0,5,4,4,1,2
"2939",2939,4,1,3,2,3,42,"No","Travel_Rarely","Sales",18,2,"Medical",1,"Male",1,"Laboratory Technician","Divorced",23980,0,"Y",14,8,1,10,2,9,7,8
"2940",2940,1,3,3,4,3,40,"No","Travel_Rarely","Research & Development",28,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",54680,0,"Y",12,8,0,22,6,21,3,9
"2941",2941,3,4,2,3,3,51,"No","Travel_Rarely","Sales",6,2,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",131160,1,"Y",11,8,0,1,6,1,0,0
"2942",2942,3,2,4,2,4,31,"Yes","Travel_Frequently","Research & Development",10,1,"Life Sciences",1,"Female",1,"Research Scientist","Single",41890,0,"Y",23,8,1,6,3,5,1,4
"2943",2943,2,2,1,3,3,32,"No","Travel_Frequently","Research & Development",17,4,"Other",1,"Male",4,"Sales Executive","Married",193280,1,"Y",15,8,3,5,2,5,0,3
"2944",2944,4,4,3,2,3,38,"No","Non-Travel","Research & Development",2,5,"Life Sciences",1,"Male",3,"Human Resources","Married",83210,3,"Y",11,8,3,13,5,8,7,5
"2945",2945,4,1,3,3,3,32,"No","Travel_Rarely","Research & Development",10,1,"Medical",1,"Male",1,"Sales Executive","Single",23420,4,"Y",12,8,2,9,2,6,0,4
"2946",2946,3,2,2,3,3,46,"No","Travel_Rarely","Research & Development",8,3,"Life Sciences",1,"Female",4,"Research Director","Married",40710,3,"Y",13,8,0,28,5,7,7,7
"2947",2947,1,3,1,3,4,28,"Yes","Travel_Rarely","Research & Development",11,2,"Medical",1,"Male",2,"Sales Executive","Single",58130,2,"Y",20,8,1,5,2,0,0,0
"2948",2948,1,2,3,3,4,29,"No","Travel_Rarely","Research & Development",18,3,"Life Sciences",1,"Male",2,"Sales Executive","Married",31430,2,"Y",22,8,3,10,2,0,0,0
"2949",2949,2,4,3,3,4,31,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",3,"Laboratory Technician","Married",20440,0,"Y",21,8,0,10,2,9,7,8
"2950",2950,2,1,3,3,3,25,"No","Non-Travel","Research & Development",7,4,"Medical",1,"Female",4,"Laboratory Technician","Divorced",134640,1,"Y",13,8,1,6,2,6,1,5
"2951",2951,3,4,3,2,3,45,"No","Travel_Rarely","Research & Development",17,2,"Medical",1,"Male",2,"Laboratory Technician","Married",79910,0,"Y",13,8,2,21,2,20,4,10
"2952",2952,4,4,3,3,3,36,"No","Travel_Rarely","Research & Development",28,1,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",33770,0,"Y",12,8,2,16,2,15,10,11
"2953",2953,4,1,3,3,3,55,"No","Travel_Rarely","Research & Development",14,4,"Life Sciences",1,"Female",1,"Sales Executive","Single",55380,0,"Y",17,8,0,37,2,36,4,13
"2954",2954,1,2,2,2,3,47,"Yes","Non-Travel","Research & Development",1,1,"Medical",1,"Male",1,"Research Scientist","Married",57620,1,"Y",11,8,2,10,4,10,9,9
"2955",2955,4,4,2,3,3,28,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",25920,1,"Y",14,8,0,5,2,5,0,4
"2956",2956,3,4,4,3,3,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",53460,4,"Y",11,8,0,7,2,5,0,1
"2957",2957,4,3,4,2,3,21,"No","Travel_Rarely","Research & Development",3,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",42130,1,"Y",12,8,3,3,3,3,1,0
"2958",2958,1,4,3,3,3,37,"No","Non-Travel","Research & Development",1,3,"Medical",1,"Male",2,"Sales Executive","Divorced",41270,2,"Y",13,8,1,15,2,5,0,2
"2959",2959,2,2,2,2,3,35,"No","Travel_Rarely","Sales",7,4,"Life Sciences",1,"Male",1,"Sales Representative","Divorced",24380,7,"Y",16,8,0,10,5,7,6,2
"2960",2960,1,1,3,3,3,38,"No","Travel_Rarely","Research & Development",8,3,"Life Sciences",1,"Female",1,"Manager","Divorced",68700,1,"Y",11,8,1,8,5,8,7,7
"2961",2961,3,2,1,3,3,26,"No","Travel_Frequently","Research & Development",1,4,"Other",1,"Male",2,"Laboratory Technician","Divorced",104470,1,"Y",18,8,0,6,3,6,1,4
"2962",2962,1,2,2,2,4,50,"No","Travel_Rarely","Sales",8,4,"Life Sciences",1,"Male",1,"Research Scientist","Divorced",96670,3,"Y",23,8,0,28,2,10,1,6
"2963",2963,3,3,2,3,3,53,"No","Travel_Rarely","Research & Development",11,4,"Life Sciences",1,"Female",2,"Research Scientist","Married",21480,3,"Y",11,8,0,21,2,5,1,3
"2964",2964,2,3,3,1,3,42,"No","Travel_Rarely","Research & Development",4,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",89260,1,"Y",14,8,0,20,4,20,11,6
"2965",2965,2,4,2,3,3,29,"No","Travel_Frequently","Research & Development",16,4,"Medical",1,"Male",1,"Laboratory Technician","Single",65130,1,"Y",11,8,1,10,2,10,0,9
"2966",2966,2,4,3,3,3,55,"No","Travel_Rarely","Research & Development",1,4,"Other",1,"Female",1,"Research Scientist","Married",67990,3,"Y",11,8,0,12,2,10,0,8
"2967",2967,1,1,3,3,4,26,"No","Travel_Frequently","Research & Development",9,3,"Life Sciences",1,"Female",1,"Manager","Married",162910,1,"Y",22,8,0,5,3,5,3,3
"2968",2968,4,4,3,3,3,37,"No","Travel_Rarely","Sales",5,1,"Marketing",1,"Male",1,"Research Scientist","Single",27050,1,"Y",11,8,0,17,2,17,5,7
"2969",2969,4,3,1,2,3,44,"Yes","Travel_Frequently","Research & Development",1,2,"Medical",1,"Male",2,"Research Scientist","Divorced",103330,3,"Y",14,8,1,19,2,1,0,0
"2970",2970,4,4,3,2,3,38,"No","Travel_Rarely","Sales",2,3,"Marketing",1,"Female",1,"Manager","Divorced",44480,9,"Y",12,8,0,10,3,2,1,2
"2971",2971,1,2,3,2,3,26,"Yes","Travel_Rarely","Research & Development",4,3,"Medical",1,"Male",3,"Research Scientist","Divorced",68540,2,"Y",11,8,0,5,5,3,0,2
"2972",2972,4,4,3,2,3,28,"No","Travel_Rarely","Research & Development",7,3,"Other",1,"Male",1,"Human Resources","Single",96370,1,"Y",13,8,0,5,6,5,0,2
"2973",2973,3,1,3,3,3,49,"No","Travel_Frequently","Research & Development",1,1,"Medical",1,"Female",2,"Research Scientist","Single",35910,9,"Y",13,8,0,22,2,3,1,2
"2974",2974,3,2,3,3,3,36,"No","Travel_Rarely","Sales",5,3,"Technical Degree",1,"Male",3,"Sales Executive","Single",54050,4,"Y",14,8,0,10,2,8,7,7
"2975",2975,4,2,2,3,3,31,"No","Travel_Frequently","Research & Development",9,4,"Medical",1,"Male",1,"Sales Executive","Divorced",46840,1,"Y",16,8,1,2,4,2,2,2
"2976",2976,4,4,3,3,3,26,"Yes","Travel_Rarely","Research & Development",8,3,"Medical",1,"Male",2,"Manager","Single",157870,1,"Y",12,8,2,8,5,8,7,4
"2977",2977,2,4,2,3,3,37,"No","Travel_Frequently","Sales",9,1,"Marketing",1,"Male",1,"Laboratory Technician","Married",15140,1,"Y",14,8,0,4,3,4,1,2
"2978",2978,3,2,4,3,3,42,"No","Travel_Frequently","Sales",2,2,"Marketing",1,"Male",3,"Research Director","Married",29560,5,"Y",13,8,0,23,2,20,4,8
"2979",2979,3,3,3,2,3,18,"Yes","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",1,"Sales Executive","Single",23350,1,"Y",14,8,2,0,3,0,0,0
"2980",2980,3,2,2,2,3,35,"No","Travel_Rarely","Sales",20,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",51540,0,"Y",19,8,0,12,2,11,6,9
"2981",2981,3,4,3,2,3,36,"No","Travel_Frequently","Research & Development",8,3,"Other",1,"Female",3,"Sales Executive","Married",69620,4,"Y",12,8,2,4,2,1,0,0
"2982",2982,4,2,3,2,3,51,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Divorced",56750,5,"Y",13,8,0,13,2,4,1,2
"2983",2983,4,2,3,3,3,41,"No","Travel_Rarely","Research & Development",29,1,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",23790,1,"Y",12,8,0,22,6,22,0,4
"2984",2984,4,3,3,3,3,18,"No","Travel_Rarely","Sales",7,3,"Life Sciences",1,"Male",1,"Research Scientist","Single",38120,1,"Y",15,8,0,0,3,0,0,0
"2985",2985,2,1,3,2,4,28,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Male",1,"Sales Representative","Single",46480,0,"Y",23,8,2,9,2,8,0,7
"2986",2986,2,4,2,3,3,31,"No","Travel_Rarely","Research & Development",8,1,"Technical Degree",1,"Male",1,"Manufacturing Director","Married",29360,4,"Y",12,8,1,10,2,8,7,7
"2987",2987,3,4,2,3,4,39,"No","Travel_Rarely","Sales",5,4,"Marketing",1,"Female",2,"Human Resources","Divorced",21050,0,"Y",20,8,0,19,3,18,3,7
"2988",2988,2,2,3,3,4,36,"No","Non-Travel","Research & Development",5,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",85780,7,"Y",21,8,0,11,4,9,0,8
"2989",2989,4,3,2,3,4,32,"No","Travel_Rarely","Sales",2,3,"Marketing",1,"Male",2,"Laboratory Technician","Married",27060,1,"Y",21,8,1,13,4,13,4,8
"2990",2990,1,2,3,2,3,38,"No","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",3,"Research Scientist","Married",63840,3,"Y",19,8,2,19,4,10,0,1
"2991",2991,4,3,3,2,3,58,"No","Non-Travel","Research & Development",2,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Divorced",39680,2,"Y",13,8,2,12,3,5,1,2
"2992",2992,3,4,3,2,3,31,"No","Travel_Rarely","Research & Development",20,1,"Technical Degree",1,"Female",3,"Research Scientist","Married",99070,0,"Y",13,8,1,6,3,5,0,3
"2993",2993,1,1,3,3,4,31,"No","Travel_Rarely","Sales",7,4,"Marketing",1,"Male",2,"Sales Executive","Married",132250,3,"Y",21,8,1,9,2,2,1,0
"2994",2994,1,1,3,3,3,45,"No","Travel_Frequently","Research & Development",3,1,"Medical",1,"Female",1,"Sales Executive","Divorced",35400,1,"Y",13,8,0,24,6,24,9,11
"2995",2995,3,4,1,3,3,31,"No","Travel_Rarely","Sales",16,4,"Marketing",1,"Female",2,"Research Scientist","Divorced",28040,0,"Y",19,8,2,3,0,2,2,2
"2996",2996,4,2,3,3,3,33,"No","Travel_Frequently","Research & Development",9,3,"Life Sciences",1,"Male",4,"Research Director","Married",193920,6,"Y",12,8,1,12,3,10,8,8
